ITEM_ID,TITLE,PRICE,DOMAIN_ID,BRAND
MLB3382417345,Smart Tv Led 50  Uhd 4k LG 50ur871c0sa Thinq Ai 3 Hdmi 2 Usb,3189.0,MLB-TELEVISIONS,LG
MLB2788136895,Kit Barra Led Semp 32l1800 32l2600 32l2800 32l2900 L32s4900,44.9,MLB-TV_REPLACEMENT_BACKLIGHT_LED_STRIPS,Semp Toshiba
MLB3351528165,Tv Portátil Digital 15 Polegadas Led Hd Usb Hdmi Sd Onibus,688.99,MLB-TELEVISIONS,Tomate
MLB3240071219,Smart Tv 32  Philco D-led Hd Hdmi Usb Rca Wi-fi Ptv32g70rch,1490.0,MLB-TELEVISIONS,Philco
MLB3379698241,Smart Tv Dled 32 Hd Toshiba 32v35l Vidaa Hdmi Wi-fi - Tb016m,1249.0,MLB-TELEVISIONS,Toshiba
MLB3839838502,Smart Tv Samsung Un32t4300agxzd Tizen Hd 32 ,1619.9,MLB-TELEVISIONS,Samsung
MLB1795098640,Tv Multilaser 32 Hd Smart Led Wifi Hdmi C/conversor Tl020,1179.0,MLB-TELEVISIONS,Multilaser
MLB2624810500,Tv Multilaser Tl016 Led Hd 24 ,961.62,MLB-TELEVISIONS,Multilaser
MLB1928380674,Smart Tv Samsung 32 Polegadas Led Tizen Wifi Hd,1730.9,MLB-TELEVISIONS,Samsung
MLB3860418946,Smart Tv LG 43 4k Uhd Hdr Led Wi-fi Bluetooth Google Alexa,2699.0,MLB-TELEVISIONS,LG
MLB1557950684,Monitor Tomate 9 Polegadas Mtm-909,799.0,MLB-TELEVISIONS,Tomate
MLB3385466241,Tv Portátil Tomate Mtm-1410 Led Hd 14  100v/240v,612.82,MLB-TELEVISIONS,Tomate
MLB3747407326,"Samsung Smart Tv 32'' Qled The Frame 2023 Ls03c, Tela Matte",2599.0,MLB-TELEVISIONS,Samsung
MLB3343306439,Smart Tv LG 24tq520s 24  Led Hd Wi-fi Hdmi Preto,999.6,MLB-TELEVISIONS,LG
MLB2186727644,Smart Tv 50 Pol 4k Multilaser Tl032 Wi-fi Integrado Hdmi Usb,2789.9,MLB-TELEVISIONS,Multilaser
MLB2907800599,Smart Tv Philips 43¿ Android Full Hd Hdr10+ 43pfg6917/78,2119.0,MLB-TELEVISIONS,Philips
MLB3698773774,Samsung Smart Gaming Tv 50'' Neo Qled 4k 50qn90c 2023,5099.0,MLB-TELEVISIONS,Samsung
MLB2977491179,Samsung Smart Tv 55  Neo Qled 4k Qn83b 2022,4949.0,MLB-TELEVISIONS,Samsung
MLB3312908617,Tv Digital 9  Av Hd Antena Viagem Usb Monitor Portátil 12v,409.9,MLB-TELEVISIONS,Lelong
MLB3297337441,"Smart Tv Led 50  LG 50uq801csb, 4k Uhd, Wi-fi, 2 Usb, 3 Hdmi",2977.38,MLB-TELEVISIONS,LG
MLB1576258153,Smart Tv Samsung 32 Polegadas Led Tizen Wifi Hd,1703.3,MLB-TELEVISIONS,Samsung
MLB3312929679,Tv Digital 9  Av Hd Antena Viagem Usb Monitor Portátil 12v,409.9,MLB-TELEVISIONS,Lelong
MLB3840039212,Smart Tv Semp 32r6500 Led Roku  Hd 32  110v/220v(reembalado),1149.0,MLB-TELEVISIONS,Semp
MLB2788258326,2 Barra Led Tv Le4050b Le4052a Le4050 Le4052 Com 60 Leds C B,51.22,MLB-TV_REPLACEMENT_BACKLIGHT_LED_STRIPS,Genérico e compatível
MLB1576261871,Smart Tv Samsung 32 Polegadas Led Tizen Wifi Hd,1652.2,MLB-TELEVISIONS,Samsung
MLB3390819621,Smart Tv Led LG 55 Polegadas Ultra Hd 4k - 55uq801c0sb.bwz,2469.0,MLB-TELEVISIONS,LG
MLB3378154039,Tv Portátil Tomate Mtm-707 Led Hd 7  100v/240v  Max,570.09,MLB-TELEVISIONS,Tomate
MLB2916127227,Smart Tv 4k Uhd LG 55uq801c Thinq Ai A5 Gen 5 Alexa Built-in,3415.5,MLB-TELEVISIONS,LG
MLB3109773330,Smart Tv 43 Polegadas 43v35kb Tb017 Fhd Toshiba,1877.8,MLB-TELEVISIONS,Toshiba
MLB3800269480,Smart Tv 43  Aoc Led Roku Wi-fi Full Hd Usb Hdmi 43s5135/78g,1798.0,MLB-TELEVISIONS,AOC
MLB3797928566,Smart Tv Philco Ptv32g7er2cpblh 32 Led Hd Wi-fi Roku,1146.83,MLB-TELEVISIONS,Philco
MLB3564020540,Smart Tv 65 Polegadas Qled 4k Q70c 2023 Samsung Bivolt,6700.01,MLB-TELEVISIONS,Samsung
MLB2932515443,Smart Tv 86 4k Nanocell 86nano75 Geforce Now Thinqai LG,9447.8,MLB-TELEVISIONS,LG
MLB1948201411,Tv Portátil Tomate Mtm-1410 Led Hd 14  Hdmi Usb Fotos Led,645.48,MLB-TELEVISIONS,Tomate
MLB2939845682,Smart Tv Philips 50 Pol Ambilight Led Ultra Hd 50pug7907/78,2776.7,MLB-TELEVISIONS,Philips
MLB3319337907,Smart Tv Led 24 Para Caminhão Ônibus Com Inversor 24v,1449.0,MLB-TELEVISIONS,Multilaser
MLB2927255890,"Smart Tv Led 55  LG 55up7550psf 4k Uhd Com Wi-fi, 1 Usb, 2 H",4519.84,MLB-TELEVISIONS,LG
MLB1992701113,Smart Tv LG Led 43 Full Hd Wifi Webos Quad Core Ai Thinq,2972.1,MLB-TELEVISIONS,LG
MLB2854001474,Smart Tv LG 55 Led 4k Wifi Bluetooth Hdr Thinqai 55uq801c0sb,3099.0,MLB-TELEVISIONS,LG
MLB2660741355,"Smart Tv Philips 55  4k, Ultra Hd Led 55pug7906/78",3246.84,MLB-TELEVISIONS,Philips
MLB3284514172,Smart Tv Tcl 65 Qled Mini Led Uhd 4k 65c835 144hz Controle D,9299.0,MLB-TELEVISIONS,TCL
MLB1503558651,Smart Tv Led Pro 43 Full Hd Wifi LG 43lm631c 3 Hdmi 2 Usb,2199.0,MLB-TELEVISIONS,LG
MLB3231689723,Smart Tv 32 LG Hd 32lq620 Wifi Bluetooth Hdr Thinqai Compati,2031.93,MLB-TELEVISIONS,LG
MLB3231649660,Smart Tv 43 LG 4k Uhd 43uq7500 Wifi Bluetooth Hdr Thinq Ai C,3208.93,MLB-TELEVISIONS,LG
MLB3164682063, Kit 2 - Controle Remoto Universal Para Smart Tv LG Netflix,27.42,MLB-TV_REMOTE_CONTROLS,Shop Flex
MLB2627986708,Smart Tv Philco Caminhão Carreta Carro Trailer 12v Digital,1367.24,MLB-TELEVISIONS,Philco
MLB3767529520,Smart Tv Qled 65 4k Toshiba 65m550l Vidaa Hdmi Wi-fi Tb015m,4799.0,MLB-TELEVISIONS,Toshiba
MLB3328325109,Smart Tv Samsung 50  Uhd 4k 50cu7700 Controle Único,2359.0,MLB-TELEVISIONS,Samsung
MLB3112622789,Tv 14 Polegadas Digital Monitor Segunda Tela Notebook Pc,653.3,MLB-TELEVISIONS,Tomate
MLB3074711986,Tv Multilaser Tl037 Dled Hd 24,724.0,MLB-TELEVISIONS,Multilaser
MLB3363247939,Smart Tv 55'' Neo Qled 4k 55qn85c 2023 Preto Bivolt Samsung,5999.0,MLB-TELEVISIONS,Samsung
MLB2716488144,"Smart Tv Aiwa 50 4k, Borda Ultrafina Aws-tv-50-bl-01 ",2375.9,MLB-TELEVISIONS,Aiwa
MLB3751603282, Smart Tv 65'' 65ls03b Qled 4k The Frame Samsung Bivolt,7499.9,MLB-TELEVISIONS,Samsung
MLB3253767777,Tv Portátil Tomate 7pol Led Hd Hdmi Usb Vga Mtm-707,936.9,MLB-TELEVISIONS,Tomate
MLB2929015968,"Tv 24 Polegadas 12v Para Caminhão, Carro, Lancha E Motorhome",879.0,MLB-TELEVISIONS,Multilaser
MLB3757262388,Samsung Tv The Frame 55 Qled Smart 4k ,10284.99,MLB-TELEVISIONS,Samsung
MLB3379685851,Smart Tv Dled 55 4k Toshiba 55c350l Vidaa Hdmi Wi-fi  Tb011m,2799.0,MLB-TELEVISIONS,Toshiba
MLB2138577877,Smart Tv Philips 6800 Series 43pfg6825/78 Led Saphi Full Hd 43  110v/240v,1738.84,MLB-TELEVISIONS,Philips
MLB3379833733,Smart Tv Dled 65 4k Toshiba 65c350l Vidaa Hdmi Wi-fi -tb010m,3699.0,MLB-TELEVISIONS,Toshiba
MLB3714185220,Smart Tv Samsung 50 4k Gaming Hub Visual Live Un50cu7700gxzd,2713.25,MLB-TELEVISIONS,Samsung
MLB3379446339,Smart Tv 75 Polegadas Uhd Samsung Un75cu7700gxzd 2023,5779.4,MLB-TELEVISIONS,Samsung
MLB3862226930,Tv Smart 4k 50 Polegadas P635 Tcl,2909.0,MLB-TELEVISIONS,TCL
MLB2194921973,Kit Barra De Led  Tc-32fs500b 32fs500b,80.0,MLB-TV_REPLACEMENT_BACKLIGHT_LED_STRIPS,Panasonic
MLB3641561780,Samsung Smart Tv Led 32  Hd Samsung Un32t4300a Wifi Netflix,1111.0,MLB-TELEVISIONS,Samsung
MLB3369665007,Tv Portátil Tomate 7pol Led Hd Hdmi Usb Vga Mtm-707,728.9,MLB-TELEVISIONS,Tomate
MLB3344691774,Smart Tv LG 43'' 4k Uhd 43uq7500psf- Ceramic Black,2243.41,MLB-TELEVISIONS,LG
MLB3390815837,Smart Tv Qled 65 Google Tv Uhd 4k Tcl C835 4 Hdmi 2 Usb Wifi,6692.03,MLB-TELEVISIONS,TCL
MLB3175706831,Smart Tv Led Hd 32 Philips 3 Hdmi 2 Usb Android 32phg6917/78,1302.26,MLB-TELEVISIONS,Philips
MLB2795605959,Smart Tv Led 32 Hd LG 32lq621cbsb.awz Thinq Ai 2 Hdmi 1 Usb,1251.39,MLB-TELEVISIONS,LG
MLB3058453091,Smart Tv Samsung Un75au7700gxzd Led Tizen 4k 75  100v/240v,5998.0,MLB-TELEVISIONS,Samsung
MLB3349426461,Tela Toshiba 32 Pol. 32v35kb Dled Hd Smart Vidaa - Tb007,1399.0,MLB-TELEVISIONS,Multilaser
MLB2604867020,Smart Tv Philips 70 Uhd Led 4k 70pug7406/78,5148.97,MLB-TELEVISIONS,Philips
MLB2850275618,Smart Tv LG 50 Polegadas 4k Wifi Hdr Thinqai 50uq801cosb,2479.0,MLB-TELEVISIONS,LG
MLB3074677915,Tv Multilaser Tl037 Dled Hd 24  110v/220v,789.99,MLB-TELEVISIONS,Multilaser
MLB3839717214,Smart Tv Samsung Un32t4300agxzd Tizen Hd 32 ,1619.9,MLB-TELEVISIONS,Samsung
MLB1827040062,Tv Portátil Tomate Mtm-707 Led Hd 7  100v/240v,749.0,MLB-TELEVISIONS,Tomate
MLB1857008853,Tv 14 Pol Tomate Led Hd Caminhão Ônibus Trailer 12v Portátil,791.2,MLB-TELEVISIONS,Tomate
MLB3391222887,Smarttv Philco Ptv42g52rcf Led Full Hd 42  110v/220v,1480.0,MLB-TELEVISIONS,Philco
MLB1950596708,Smart Tv Led Crystal Uhd 50  Samsung Lh50beahvggxzd,2701.23,MLB-TELEVISIONS,Samsung
MLB3328468425,Smart Tv 40 Philco Led Ptv40g7er2cpblf Roku Tv Dolby Audio,1679.9,MLB-TELEVISIONS,Philco
MLB3609739540,Tv Multilaser 39 Polegadas Hd Multilaser - Tl028,1279.9,MLB-TELEVISIONS,Multilaser
MLB2834453742,Kit 2 Barras Led Barramento 49lf5400 49lf5410 49lf5900,62.63,MLB-TV_REPLACEMENT_BACKLIGHT_LED_STRIPS,King Note
MLB3379786987,Smart Tv Qled 55 4k Toshiba 55m550l Vidaa Hdmi Wi-fi Tb014m,3199.0,MLB-TELEVISIONS,Toshiba
MLB2929045881,"Tv Smart 24 Polegadas 12v Para Caminhão, Carro E Motorhome",1349.0,MLB-TELEVISIONS,Multilaser
MLB3208819397,Tv Smart Digital 12v 24 Pol 12 Volts Para Caminhão + Antena,1334.31,MLB-TELEVISIONS,TV24SMART
MLB3564020912,Smart Tv 75 Polegadas Crystal Uhd 4k 75cu8000 2023 Samsung,7052.72,MLB-TELEVISIONS,Samsung
MLB3074695166,Tv Multilaser Tl037 Dled Hd 24,699.0,MLB-TELEVISIONS,Multilaser
MLB2901820764,Smart Tv Led Crystal Uhd 55  Samsung Lh55beahvggxzd,3118.7,MLB-TELEVISIONS,Samsung
MLB2865580557,"Smart Tv Samsung 85 4k Uhd Led, Un85bu8000, Wi-fi Integrado",9530.57,MLB-TELEVISIONS,Samsung
MLB3793848970,Smart Tv 70 Polegadas 4k Wi-fi Tizen Samsung,6178.97,MLB-TELEVISIONS,Samsung
MLB3190979610,Smart Tv Toshiba 55c350kb Dled Vidaa 4k 55  100v/240v,2550.0,MLB-TELEVISIONS,Toshiba
MLB2179554752,Tv 24 Polegadas Philco 2 Hdmi Sem Smart 12v Nativa,1060.08,MLB-TELEVISIONS,Philco
MLB3183063869,Smart Tv 32 Bak Android 11 Wifi Hd 60hz Premium Promoção,1400.89,MLB-TELEVISIONS,Bak
MLB2810727812,"Smart Tv Led 43´ Full Hd LG, 3 Hdmi, 2 Usb, Bluetooth, Wi-fi",2659.9,MLB-TELEVISIONS,LG
MLB2662085217,Smart Tv 65 Polegadas 4k Android Netflix Youtube Philips,4398.27,MLB-TELEVISIONS,Philips
MLB2180115405,Smart Tv Led 32  Samsung Business Tizen Wifi Hdr Hdmi Usb,2129.0,MLB-TELEVISIONS,Samsung
MLB3839717258,Smart Tv Samsung Un32t4300agxzd Tizen Hd 32 ,1619.9,MLB-TELEVISIONS,Samsung
MLB3390921873,Smart Tv Toshiba 32v35kb Dled Vidaa Hd 32  100v/240v,1299.99,MLB-TELEVISIONS,Toshiba
MLB1953856119,Smart Tv Led Crystal Uhd 50  Samsung Lh50beahvggxzd,4259.0,MLB-TELEVISIONS,Samsung
MLB3138449223,Smart Tv Philips 50 Ambilight 4k Uhd Android Tv 50pug7907/78,2676.97,MLB-TELEVISIONS,Philips
MLB3394514225,Smart Tv 43'' 4k 43uq7500 Google Assistente Alexa LG Bivolt,2328.75,MLB-TELEVISIONS,LG
MLB2142080351,Smart Tv Toshiba 55m550kb Qled Vidaa 4k 55  100v/240v,4114.9,MLB-TELEVISIONS,Toshiba
MLB3788675964,Amazon Fire Tv Stick Lite Controle De Voz Full Hd 8gb Preto Com 1gb De Memória Ram,236.0,MLB-STREAMING_MEDIA_DEVICES,G071CQ0903930K82
MLB2607042604,Smart Tv Philips 65 Cinza Ambilight Uhd Led 4k 65pug7906/78,4042.14,MLB-TELEVISIONS,Philips
MLB3395570969,Smartv Lgq620 32 Thinq Webos Alexa Google Hdr,1531.99,MLB-TELEVISIONS,LG
MLB3146743905,Smart Tela Dled 43 Full Hd Multi Android 3hdmi 2usb - Tl046,1899.0,MLB-TELEVISIONS,Multilaser
MLB3339771713,Smart Tv 32 Android 11 Bak Wifi 3 Hdmi 2 Usb Hd 60hz Premium,1430.7,MLB-TELEVISIONS,Bak
MLB3336697715,Smart Tv 32 Android 11 Bak Wifi 3 Hdmi 2 Usb Hd 60hz Premium,1434.9,MLB-TELEVISIONS,Bak
MLB3108973750,Smart Tv 43 Full Hd Multi Android 3 Hdmi 2 Usb Wi-fi - Tl046,1799.0,MLB-TELEVISIONS,Multilaser
MLB3839737342,Smart Tv Samsung Un32t4300agxzd Tizen Hd 32 ,1619.9,MLB-TELEVISIONS,Samsung
MLB2606975034,Smart Tv Philips 75 Cinza Ambilight Led 4k 75pug7906/78,5649.51,MLB-TELEVISIONS,Philips
MLB3843463070,Smart Tv Aoc 32  Led Hd 32s5135/78 Roku Hdmi Usb Wi-fi Preta,1187.77,MLB-TELEVISIONS,AOC
MLB1855984602,Tv 14 Pol Led Hd Caminhão Ônibus Trailer 12v Tomate Portátil,819.18,MLB-TELEVISIONS,Tomate
MLB2915984851,Smart Tv Qled 65 4k Toshiba 65m550l Vidaa Hdmi Wi-fi Tb015m,4318.9,MLB-TELEVISIONS,Toshiba
MLB3380592467,"Smart Tv Led 34  Aoc 32s5135/78g Lcd Full Hd Com Wi-fi, 2 Us",1431.0,MLB-TELEVISIONS,AOC
MLB3344979139,Tv Smart 32  Toshiba Hd Streaming Com Hdmi Usb Tb016m 32v35l,1495.12,MLB-TELEVISIONS,Toshiba
MLB3208108777,Smart Tv 32  Toshiba Dled Hd Vida A Hdmi Usb E Wi-fi - Tb007,1890.0,MLB-TELEVISIONS,Toshiba
MLB3627901470,Tv 39 Polegadas Tela Dled Hd Tl028 Multilaser,1515.32,MLB-TELEVISIONS,Multilaser
MLB3306354113,Smart Tv Philips 32phg6917/78 Led Android 10 Hd 32  110v/240,1395.0,MLB-TELEVISIONS,Philips
MLB3284286626,Smart Tv Digital 24 Polegadas 12v Caminhão Led Hd 120v/220v,1318.59,MLB-TELEVISIONS,Televisão Smart
MLB1468194714,Smart Tv Led LG 24  Caminhão Ônibus Van Carro Inversor 12v,1540.0,MLB-TELEVISIONS,LG
MLB2722312787,Smart Tv Philco 32  Ptv32g70rch Roku Tv Led,1613.0,MLB-TELEVISIONS,Philco
MLB2855942217,Smart Tv Toshiba Tb003 Dled Vidaa 4k 43  100v/240v,2350.0,MLB-TELEVISIONS,Toshiba
MLB2843497548,Kit 2 Barras De Led Para Tv Ph32b51dsgw Ph32b51dsgwa Ph32b51,51.78,MLB-TV_REPLACEMENT_BACKLIGHT_LED_STRIPS,Genérica
MLB3710193640,Smart Tv 32 Philco Led Ptv32g7pr2csblh Roku Tv Dolby Audio,1269.9,MLB-TELEVISIONS,Philco
MLB2685159569,Tv Philco Ptv32g50d Led Hd 32  110v/220v,2039.15,MLB-TELEVISIONS,Philco
MLB1524084165,Smart Tv 32 Polegadas Samsung Led Hd Wi-fi Netflix Youtube,1149.0,MLB-TELEVISIONS,Samsung
MLB2865354652,Smart Tv Led 65  Google Tv Uhd 4k Tcl P735 Hdr 3 Hdmi 1 Usb,3394.03,MLB-TELEVISIONS,TCL
MLB2630458521,Smart Tv Samsung Qled 85 4k Wi-fi Tizen Comando De Voz,18478.9,MLB-TELEVISIONS,Samsung
MLB2195754890,Smart Tv Samsung Led 32 Hd Wifi Tizen Un32t4300agxzd Preta,1299.0,MLB-TELEVISIONS,Samsung
MLB2977408442,"Samsung Smart Tv 43'' Qled The Frame 2022 43ls03b, Modo Arte",3549.0,MLB-TELEVISIONS,Samsung
MLB2735494585,Smart Tv LG 32 Hd 32lq620 Hdr Thinqai Compatível Com Alexa,1329.0,MLB-TELEVISIONS,LG
MLB3355054601,Tv Portátil Tomate Mtm-1410 Led Hd 14  Ideal,585.57,MLB-TELEVISIONS,Tomate
MLB3809131504,Tv Portátil Digital 15 Polegadas Led Hd Usb Hdmi Sd Monitor,880.0,MLB-TELEVISIONS,Tomate
MLB1940797979,Smart Tv Led 65 Uhd 4k Samsung Lh65beahvggxzd 3 Hdmi 1usb,3656.46,MLB-TELEVISIONS,Samsung
MLB3840026608,Smart Tv Semp 32r6500 Led Roku Hd 32  110v/220v (reembalado),1699.0,MLB-TELEVISIONS,Semp
MLB2760527937,Samsung Smart Tv 55 Polegadas Qled 4k The Frame 2022 Ls03b T,5455.93,MLB-TELEVISIONS,Samsung
MLB1594984469,Smart Tv Led 55  Samsung Lh55bethvggxzd Ultra Hd 4k,3259.0,MLB-TELEVISIONS,Samsung
MLB2691587453,Tv Digital Portatil Monitor 9pol Conversor Integrado Mtm909,730.73,MLB-TELEVISIONS,Tomate
MLB3388218529,Smart Tv Portátil Aoc 43s5195/78g Led Roku Os Full Hd 43 ,1921.7,MLB-TELEVISIONS,AOC
MLB2082283311,Tv Philco Ph24n91d Dled Hd 24  110v/220v,1139.2,MLB-TELEVISIONS,Philco
MLB2624376132,"Smart Tv Led 42  Philco Tv42g52rcf Full Hd Com Wi-fi, 2 Usb,",1694.94,MLB-TELEVISIONS,Philco
MLB3290725261,Smart Tv Samsung The Frame Qn65ls03bakxzl Qled Tizen 4k 65  100v/240v,7799.0,MLB-TELEVISIONS,Samsung
MLB3197581092,Smart Tv Samsung Un32t4300agxzd Led Hd 32 ,1799.9,MLB-TELEVISIONS,Samsung
MLB2840375151,Original Tomate 9 Polegadas Tv Digital Portatil 110/220v,599.95,MLB-TELEVISIONS,Tomate
MLB3206701044,Tv Digital Tomate 14 Polegadas Mtm 1410,599.99,MLB-TELEVISIONS,Tomate
MLB2713174738,Kit 2 Barra De Led Samsung Un50nu7100 Un50nu7100g Un50ru7100,65.0,MLB-TV_REPLACEMENT_BACKLIGHT_LED_STRIPS,compativel
MLB3775143200,Smart Tv 24 Philco Led Ptv24g50sn Midiacast Netflix,1249.9,MLB-TELEVISIONS,Philco
MLB3001111417,Tv Digital Tela Monitor Portátil 7 Polegadas Tomate,416.0,MLB-TELEVISIONS,Tomate
MLB2787318992,Tv Led 32 Polegadas Philco Ptv32g50d,1860.6,MLB-TELEVISIONS,Philco
MLB2689062126,Tela 39 Polegadas Hd Multilaser - Tl028,1258.9,MLB-TELEVISIONS,Multilaser
MLB3389694529,Smart Tv Aoc 32 Polegadas Dled Hd Roku 32s5135/78g,1479.0,MLB-TELEVISIONS,AOC
MLB2606975026,Smart Tv Philips 55 Cinza Ambilight Uhd Led 4k 55pug7906/78,3343.38,MLB-TELEVISIONS,Philips
MLB2787558905,Smart Tv LG 55 Led 4k Wi Fi Bluetooth Hdr Thinqai Alexa,3799.0,MLB-TELEVISIONS,LG
MLB2901782792,Smart Tv Led Crystal Uhd 55  Samsung Lh55beahvggxzd,2399.0,MLB-TELEVISIONS,Samsung
MLB3750005432,Tv Led 32 Hd Hq Conversor Digital 2 Hdmi 1 Usb Design Slim,1999.0,MLB-TELEVISIONS,HQ
MLB3670247450,Smart Tv LG Ai Thinq 65nano75sqa Lcd Webos 22 4k 65  100v/240v,5150.54,MLB-TELEVISIONS,LG
MLB1527365930,Smart Tv Led 43 Polegadas Samsung Full Hd Wifi Hdr,1876.7,MLB-TELEVISIONS,Samsung
MLB3355876797,Samsung Smart Gaming Tv 43'' Neo Qled 4k 43qn90c 2023,4499.0,MLB-TELEVISIONS,Samsung
MLB3108955813,Smart Tv 43 Full Hd Multi Android 3 Hdmi 2 Usb Wi-fi - Tl046,1869.0,MLB-TELEVISIONS,Multilaser
MLB3811997650,"Smart Tv Aiwa 43 Android, Full Hd Aws-tv-43-bl-02-a",2799.9,MLB-TELEVISIONS,Aiwa
MLB2624357643,Smart Tv Philco Ptv39g60s Led Hd 39  110v/220v,2335.18,MLB-TELEVISIONS,Philco
MLB2054722359,"Smart Tv Samsung 32, Hdr T4300,  Wi-fi Integrado",1188.42,MLB-TELEVISIONS,Samsung
MLB3328191209,Smart Tv Samsung 50  Uhd 4k 50cu7700 Controle Único,2299.0,MLB-TELEVISIONS,Samsung
MLB3609523590,Tv Multilaser 39 Polegadas Hd Multilaser - Tl028,1279.9,MLB-TELEVISIONS,Multilaser
MLB2611554897,Tv Televisor Digital Smart Barco Caminhao Onibus Iate 12volt,1427.16,MLB-TELEVISIONS,Philco
MLB1802691528,Kit Barras Led Neshop Para Tv Un32fh4205g Un32fh5205g 9 Leds,54.99,MLB-TV_REPLACEMENT_BACKLIGHT_LED_STRIPS,NESHOP
MLB3285412413,Smart Tv LG 75 4k Uhd Wi-fi Google Assis Bluetooth Hdr,7679.05,MLB-TELEVISIONS,LG
MLB3218330867,Smart Tv Tcl 75 Qled Mini Led Uhd 4k 75c835 144hz Controle D,11999.0,MLB-TELEVISIONS,TCL
MLB3063464299,Tv Led 32  Hd Conversor Digital Ext 2 Hdmi 2 Usb Design Slim,1099.0,MLB-TELEVISIONS,HQ
MLB3297916147,"Smart Tv Led 32  Philco Ptv3270rch, Hd, 2 Hdmi, 1 Usb, Dolby",1154.34,MLB-TELEVISIONS,Philco
MLB3340396703,Smart Tv Samsung 55 Neo Qled Qn55qn85cagxzd 4k Tela Infinita,5900.87,MLB-TELEVISIONS,Samsung
MLB3569628512,Smart Tv Samsung Bet-b Lh32betblggxzd Led Hd 32 ,1699.0,MLB-TELEVISIONS,Samsung
MLB3175725665,Smart Tv Led Hd 32 Philips 3 Hdmi 2 Usb Android 32phg6917/78,1263.19,MLB-TELEVISIONS,Philips
MLB3275746505,Smart Tv 4k 43 Pol The Frame Samsung,3778.9,MLB-TELEVISIONS,Samsung
MLB2868660983,"Tv Dled 24  Multilaser tl037, 1366x768, 2 Hdmi, 1 Usb, 60hz",819.94,MLB-TELEVISIONS,Multilaser
MLB3558785050,"Smart Tv 55 Polegadas 4k Samsung Qled, Com Gaming Hub",3386.63,MLB-TELEVISIONS,Samsung
MLB3383882445,Smart Tv Aoc 5135 Series 32s5135/78g Dled Roku Os Hd 32 ,1194.0,MLB-TELEVISIONS,AOC
MLB1851601674,Tv Portátil Tomate Mtm-1410 Led Hd 14 ,589.99,MLB-TELEVISIONS,Tomate
MLB3839839854,Smart Tv Samsung Un32t4300agxzd Tizen Hd 32 ,1619.9,MLB-TELEVISIONS,Samsung
MLB3666054302,Smart Tv Philco 32  Ptv32g70rch Roku Tv Led,1499.9,MLB-TELEVISIONS,Philco
MLB3839737546,Smart Tv Samsung Un32t4300agxzd Tizen Hd 32 ,1619.9,MLB-TELEVISIONS,Samsung
MLB3333449545,Smart Tv Samsung 65 4k Gaming Hub Visual Live Un65cu7700gxzd,4276.0,MLB-TELEVISIONS,Samsung
MLB3389647135,Smart Tv 32'' Ptv32g7pr2csblh Roku Led Philco Bivolt,1199.0,MLB-TELEVISIONS,Philco
MLB3547185996,Smart Tv P635 4k 55 Polegadas Tcl,2623.9,MLB-TELEVISIONS,TCL
MLB3839839932,Smart Tv Samsung Un32t4300agxzd Tizen Hd 32 ,1619.9,MLB-TELEVISIONS,Samsung
MLB2977741681,Televisão Digital 15 Polegadas Led Hd Usb Hdmi Sd Monitor,756.36,MLB-TELEVISIONS,Tomate
MLB3097727854,Kit Barra De Led 32l1800 32l2600 32l2800 32l2900 L32s4900 ,31.99,MLB-TV_REPLACEMENT_BACKLIGHT_LED_STRIPS,SV leds
MLB2718695850,Smart Tv 32 Polegadas Lh32betblggxzd Wi-fi Led Samsung,1658.0,MLB-TELEVISIONS,Samsung
MLB2786496620,"Smart Tv LG 55  4k, Ultra Hd Nanocell 55nano75sqa, Thinq Ai",3014.84,MLB-TELEVISIONS,LG
MLB2754882183,"The Frame Samsung Qled 55´´ Smart Tv 4k Conexão Única, Wi-fi",4094.83,MLB-TELEVISIONS,Samsung
MLB3026243093,Televisor  Portátil Tomate Mtm-909 Led Hd 9  110v/220v Nfe,514.79,MLB-TELEVISIONS,Tomate
MLB2063401483,"Smart Tv Aoc 32 , Hd Led 32s5195/78g, Wi-fi Integrado",1111.65,MLB-TELEVISIONS,AOC
MLB2840248474,Original Tomate Tv Digital Portatil 7 Polegadas Completo,585.85,MLB-TELEVISIONS,Tomate
MLB3389708275,Smart Tv Aoc 43 Polegadas Dled Hd Roku 43s5135-78g,2049.0,MLB-TELEVISIONS,AOC
MLB3285647771,Smart Tv Samsung Series 5 Un43t5300agxzd Led Tizen Full 43  ,1995.0,MLB-TELEVISIONS,Samsung
MLB3290624209,"Tv Multilaser Dled 24'' Hd, Hdmi, Usb Preta - Tl037",704.9,MLB-TELEVISIONS,Multilaser
MLB3185859937,Tv Smart 32 Aoc 32s5135 Hd Roku Borda Ultrafina Google Alexa,1487.92,MLB-TELEVISIONS,AOC
MLB3111590728,Smart Tv LG 50uq801cosb 50  Ultra Hd 4k Com Alexa,2966.84,MLB-TELEVISIONS,LG
MLB3251872117,"Smart Tv 32 Led Hd Philips 32phg682578, Sem Bordas, Hdr Plus",1605.98,MLB-TELEVISIONS,Philips
MLB3391141829,Smart Tv 50  Philco Led 4k Uhd Android Hdmi Usb Bluetooth,2690.0,MLB-TELEVISIONS,Philco
MLB3320691307,Smart Tv 50  Uhd 4k 50cu7700 2023 Un50cu7700gxzd - Preto,2886.62,MLB-TELEVISIONS,Samsung
